transaction_id,customer_id,transaction_date,platform,product,quantity,unit_price,subtotal,shipping_cost,platform_fee,total_amount,year,month,quarter,day_of_week,is_weekend,season
104,22,2024-02-18,mercadolibre,pajamas,1,15352,15352,3500,1995.76,18852,2024,2,1,6,True,Summer
1380,149,2024-02-18,mercadolibre,jackets,1,30668,30668,0,3986.84,30668,2024,2,1,6,True,Summer
711,64,2024-02-19,mercadolibre,socks,4,4420,17680,3500,2298.4,21180,2024,2,1,0,False,Summer
PS-10177,678,2024-02-20,shopify,tshirts,2,13990,27980,3500,839.4,31480,2024,2,1,1,False,Summer
1419,438,2024-02-20,mercadolibre,jackets,2,26165,52330,0,6802.900000000001,52330,2024,2,1,1,False,Summer
PS-10084,585,2024-02-21,shopify,jackets,2,12990,25980,3500,779.4,27980,2024,2,1,2,False,Summer
PS-10296,797,2024-02-23,shopify,tshirts,2,13990,27980,0,839.4,26480,2024,2,1,4,False,Summer
1741,106,2024-02-23,mercadolibre,socks,3,5458,16374,3500,2128.62,19874,2024,2,1,4,False,Summer
1555,153,2024-02-24,mercadolibre,towels,1,13159,13159,3500,1710.67,16659,2024,2,1,5,True,Summer
168,14,2024-02-25,mercadolibre,jackets,2,33097,66194,0,8605.220000000001,66194,2024,2,1,6,True,Summer
1428,167,2024-02-25,mercadolibre,jackets,1,24501,24501,3500,3185.13,28001,2024,2,1,6,True,Summer
PS-10088,589,2024-02-26,shopify,tshirts,2,19990,39980,0,1199.4,38980,2024,2,1,0,False,Summer
226,314,2024-02-26,mercadolibre,tshirts,1,11664,11664,5500,1516.3200000000002,17164,2024,2,1,0,False,Summer
PS-10009,510,2024-02-27,shopify,shorts,3,11990,35970,0,1079.1,35970,2024,2,1,1,False,Summer
1705,383,2024-02-27,mercadolibre,tshirts,1,12949,12949,3500,1683.37,16449,2024,2,1,1,False,Summer
PS-10149,650,2024-02-28,shopify,socks,1,27990,27990,3500,839.6999999999999,30490,2024,2,1,2,False,Summer
PS-10292,793,2024-02-28,shopify,shorts,3,4990,14970,0,449.1,13470,2024,2,1,2,False,Summer
887,65,2024-02-29,mercadolibre,socks,4,5307,21228,3500,2759.64,24728,2024,2,1,3,False,Summer
PS-10209,710,2024-03-01,shopify,socks,2,4990,9980,0,299.4,8480,2024,3,1,4,False,Fall
PS-10132,633,2024-03-01,shopify,socks,3,13990,41970,3500,1259.1,45470,2024,3,1,4,False,Fall
839,8,2024-03-01,mercadolibre,towels,1,10108,10108,3500,1314.04,13608,2024,3,1,4,False,Fall
PS-10263,764,2024-03-02,shopify,jackets,1,4990,4990,5500,149.7,9990,2024,3,1,5,True,Fall
PS-10186,687,2024-03-03,shopify,shorts,3,19990,59970,0,1799.1,59970,2024,3,1,6,True,Fall
307,41,2024-03-03,mercadolibre,shorts,1,13853,13853,3500,1800.89,17353,2024,3,1,6,True,Fall
1712,7,2024-03-04,mercadolibre,socks,2,3010,6020,5500,782.6,11520,2024,3,1,0,False,Fall
PS-10169,670,2024-03-04,shopify,towels,2,27990,55980,0,1679.4,54480,2024,3,1,0,False,Fall
PS-10052,553,2024-03-05,shopify,shorts,2,12990,25980,5500,779.4,30980,2024,3,1,1,False,Fall
PS-10154,655,2024-03-06,shopify,socks,1,11990,11990,0,359.7,10490,2024,3,1,2,False,Fall
351,151,2024-03-07,mercadolibre,tshirts,1,9337,9337,3500,1213.81,12837,2024,3,1,3,False,Fall
PS-10241,742,2024-03-08,shopify,pajamas,1,12990,12990,5500,389.7,16490,2024,3,1,4,False,Fall
1749,308,2024-03-08,mercadolibre,shorts,3,13348,40044,0,5205.72,40044,2024,3,1,4,False,Fall
PS-10091,592,2024-03-08,shopify,shorts,1,13990,13990,5500,419.7,17990,2024,3,1,4,False,Fall
PS-10025,526,2024-03-09,shopify,towels,2,299900,299900,5500,8997.0,299900,2024,3,1,5,True,Fall
PS-10213,714,2024-03-10,shopify,tshirts,1,27990,27990,3500,839.6999999999999,30490,2024,3,1,6,True,Fall
PS-10063,564,2024-03-11,shopify,jackets,1,11990,11990,3500,359.7,15490,2024,3,1,0,False,Fall
87,68,2024-03-13,mercadolibre,pajamas,4,19163,76652,0,9964.76,76652,2024,3,1,2,False,Fall
416,97,2024-03-14,mercadolibre,towels,1,14166,14166,3500,1841.58,17666,2024,3,1,3,False,Fall
PS-10185,686,2024-03-14,shopify,tshirts,1,13990,13990,3500,419.7,17490,2024,3,1,3,False,Fall
PS-10016,517,2024-03-14,shopify,pajamas,3,4990,14970,0,449.1,14970,2024,3,1,3,False,Fall
41,316,2024-03-14,mercadolibre,pajamas,4,19227,76908,0,9998.04,76908,2024,3,1,3,False,Fall
831,41,2024-03-15,mercadolibre,pajamas,4,23227,92908,0,12078.04,92908,2024,3,1,4,False,Fall
PS-10047,548,2024-03-17,shopify,jackets,1,19990,19990,0,599.6999999999999,19990,2024,3,1,6,True,Fall
PS-10159,660,2024-03-17,shopify,socks,2,4990,9980,3500,299.4,12980,2024,3,1,6,True,Fall
PS-10150,651,2024-03-18,shopify,pajamas,1,11990,11990,3500,359.7,15490,2024,3,1,0,False,Fall
1036,27,2024-03-19,mercadolibre,jackets,3,27011,81033,0,10534.29,81033,2024,3,1,1,False,Fall
1898,470,2024-03-19,mercadolibre,tshirts,2,14749,29498,3500,3834.74,32998,2024,3,1,1,False,Fall
739,63,2024-03-21,mercadolibre,shorts,2,13257,26514,3500,3446.82,30014,2024,3,1,3,False,Fall
PS-10271,772,2024-03-21,shopify,pajamas,1,12990,12990,5500,389.7,16490,2024,3,1,3,False,Fall
PS-10006,507,2024-03-24,shopify,towels,2,12990,25980,0,779.4,25480,2024,3,1,6,True,Fall
PS-10032,533,2024-03-25,shopify,towels,1,27990,27990,3500,839.6999999999999,30490,2024,3,1,0,False,Fall
PS-10278,779,2024-03-25,shopify,shorts,2,13990,27980,5500,839.4,33480,2024,3,1,0,False,Fall
290,441,2024-03-26,mercadolibre,socks,1,3417,3417,5500,444.21,8917,2024,3,1,1,False,Fall
PS-10121,622,2024-03-27,shopify,socks,1,13990,13990,5500,419.7,17490,2024,3,1,2,False,Fall
PS-10103,604,2024-03-28,shopify,socks,1,11990,11990,3500,359.7,14990,2024,3,1,3,False,Fall
PS-10140,641,2024-03-29,shopify,pajamas,3,12990,38970,5500,1169.1,42970,2024,3,1,4,False,Fall
PS-10172,673,2024-03-29,shopify,jackets,3,11990,35970,0,1079.1,35970,2024,3,1,4,False,Fall
1337,91,2024-03-30,mercadolibre,tshirts,2,9161,18322,3500,2381.86,21822,2024,3,1,5,True,Fall
187,262,2024-03-30,mercadolibre,tshirts,4,10474,41896,0,5446.4800000000005,41896,2024,3,1,5,True,Fall
PS-10255,756,2024-03-30,shopify,socks,2,4990,9980,3500,299.4,13480,2024,3,1,5,True,Fall
1170,3,2024-04-01,mercadolibre,tshirts,1,11463,11463,3500,1490.19,14963,2024,4,2,0,False,Fall
PS-10189,690,2024-04-02,shopify,shorts,1,12990,12990,3500,389.7,14490,2024,4,2,1,False,Fall
PS-10258,759,2024-04-02,shopify,socks,2,19990,39980,3500,1199.4,43480,2024,4,2,1,False,Fall
PS-10012,513,2024-04-06,shopify,jackets,3,19990,59970,3500,1799.1,61970,2024,4,2,5,True,Fall
PS-10023,524,2024-04-06,shopify,jackets,2,4990,9980,3500,299.4,13480,2024,4,2,5,True,Fall
432,443,2024-04-07,mercadolibre,towels,1,9674,9674,3500,1257.62,13174,2024,4,2,6,True,Fall
PS-10176,677,2024-04-07,shopify,towels,2,19990,39980,0,1199.4,38980,2024,4,2,6,True,Fall
PS-10003,504,2024-04-08,shopify,shorts,1,13990,13990,3500,419.7,17490,2024,4,2,0,False,Fall
682,209,2024-04-08,mercadolibre,towels,1,11949,11949,3500,1553.37,15449,2024,4,2,0,False,Fall
PS-10037,538,2024-04-09,shopify,pajamas,3,4990,14970,3500,449.1,18470,2024,4,2,1,False,Fall
PS-10199,700,2024-04-09,shopify,towels,2,11990,23980,3500,719.4,27480,2024,4,2,1,False,Fall
PS-10114,615,2024-04-09,shopify,shorts,1,12990,12990,0,389.7,12990,2024,4,2,1,False,Fall
1706,469,2024-04-10,mercadolibre,shorts,4,16282,65128,0,8466.64,65128,2024,4,2,2,False,Fall
PS-10204,705,2024-04-10,shopify,pajamas,2,27990,55980,5500,1679.4,61480,2024,4,2,2,False,Fall
618,88,2024-04-11,mercadolibre,tshirts,1,11510,11510,3500,1496.3,15010,2024,4,2,3,False,Fall
PS-10094,595,2024-04-13,shopify,towels,1,19990,19990,3500,599.6999999999999,23490,2024,4,2,5,True,Fall
PS-10289,790,2024-04-13,shopify,shorts,3,19990,59970,5500,1799.1,65470,2024,4,2,5,True,Fall
PS-10050,551,2024-04-16,shopify,socks,1,27990,27990,3500,839.6999999999999,30990,2024,4,2,1,False,Fall
PS-10007,508,2024-04-16,shopify,tshirts,1,11990,11990,3500,359.7,15490,2024,4,2,1,False,Fall
PS-10288,789,2024-04-16,shopify,pajamas,2,27990,55980,3500,1679.4,57980,2024,4,2,1,False,Fall
1534,70,2024-04-16,mercadolibre,socks,2,3324,6648,3500,864.24,10148,2024,4,2,1,False,Fall
PS-10262,763,2024-04-18,shopify,shorts,2,11990,23980,5500,719.4,29480,2024,4,2,3,False,Fall
1546,62,2024-04-18,mercadolibre,tshirts,3,9476,28428,3500,3695.64,31928,2024,4,2,3,False,Fall
PS-10120,621,2024-04-19,shopify,tshirts,2,13990,27980,3500,839.4,31480,2024,4,2,4,False,Fall
PS-10197,698,2024-04-20,shopify,jackets,1,4990,4990,5500,149.7,8990,2024,4,2,5,True,Fall
24,12,2024-04-20,mercadolibre,tshirts,1,11792,11792,5500,1532.96,17292,2024,4,2,5,True,Fall
907,248,2024-04-21,mercadolibre,tshirts,4,14305,57220,0,7438.6,57220,2024,4,2,6,True,Fall
PS-10019,520,2024-04-21,shopify,pajamas,3,13990,41970,3500,1259.1,45470,2024,4,2,6,True,Fall
PS-10207,708,2024-04-22,shopify,shorts,2,13990,27980,3500,839.4,29480,2024,4,2,0,False,Fall
1554,314,2024-04-22,mercadolibre,tshirts,4,13236,52944,0,6882.72,52944,2024,4,2,0,False,Fall
1290,63,2024-04-22,mercadolibre,tshirts,2,13949,27898,3500,3626.74,31398,2024,4,2,0,False,Fall
PS-10013,514,2024-04-23,shopify,pajamas,2,13990,27980,3500,839.4,31480,2024,4,2,1,False,Fall
1821,35,2024-04-23,mercadolibre,pajamas,1,20073,20073,3500,2609.49,23573,2024,4,2,1,False,Fall
1623,50,2024-04-23,mercadolibre,socks,3,4166,12498,3500,1624.74,15998,2024,4,2,1,False,Fall
PS-10242,743,2024-04-25,shopify,towels,2,4990,9980,0,299.4,9980,2024,4,2,3,False,Fall
PS-10113,614,2024-04-26,shopify,pajamas,3,11990,35970,3500,1079.1,39470,2024,4,2,4,False,Fall
492,52,2024-04-26,mercadolibre,jackets,3,26211,78633,0,10222.29,78633,2024,4,2,4,False,Fall
PS-10270,771,2024-04-27,shopify,jackets,1,11990,11990,0,359.7,11990,2024,4,2,5,True,Fall
PS-10044,545,2024-04-28,shopify,shorts,1,12990,12990,3500,389.7,16490,2024,4,2,6,True,Fall
1395,62,2024-04-29,mercadolibre,shorts,1,11063,11063,3500,1438.19,14563,2024,4,2,0,False,Fall
PS-10145,646,2024-04-29,shopify,tshirts,1,27990,27990,3500,839.6999999999999,31490,2024,4,2,0,False,Fall
1828,254,2024-04-30,mercadolibre,socks,2,3679,7358,3500,956.54,10858,2024,4,2,1,False,Fall
PS-10193,694,2024-05-02,shopify,socks,2,19990,39980,3500,1199.4,41980,2024,5,2,3,False,Fall
PS-10161,662,2024-05-03,shopify,pajamas,1,13990,13990,5500,419.7,18490,2024,5,2,4,False,Fall
PS-10008,509,2024-05-03,shopify,towels,3,11990,35970,0,1079.1,34470,2024,5,2,4,False,Fall
173,23,2024-05-03,mercadolibre,jackets,2,20549,41098,0,5342.74,41098,2024,5,2,4,False,Fall
124,336,2024-05-04,mercadolibre,jackets,3,34766,104298,0,13558.74,104298,2024,5,2,5,True,Fall
PS-10214,715,2024-05-04,shopify,jackets,1,19990,19990,3500,599.6999999999999,21990,2024,5,2,5,True,Fall
430,19,2024-05-05,mercadolibre,pajamas,1,18524,18524,3500,2408.12,22024,2024,5,2,6,True,Fall
PS-10275,776,2024-05-06,shopify,shorts,1,12990,12990,3500,389.7,16490,2024,5,2,0,False,Fall
PS-10014,515,2024-05-06,shopify,shorts,2,4990,9980,3500,299.4,13480,2024,5,2,0,False,Fall
PS-10277,778,2024-05-07,shopify,tshirts,2,12990,25980,3500,779.4,29480,2024,5,2,1,False,Fall
584,145,2024-05-07,mercadolibre,tshirts,2,12882,25764,3500,3349.32,29264,2024,5,2,1,False,Fall
1023,17,2024-05-08,mercadolibre,shorts,2,11887,23774,3500,3090.62,27274,2024,5,2,2,False,Fall
PS-10073,574,2024-05-09,shopify,towels,2,12990,25980,3500,779.4,27980,2024,5,2,3,False,Fall
133,282,2024-05-10,mercadolibre,jackets,3,34146,102438,0,13316.94,102438,2024,5,2,4,False,Fall
PS-10179,680,2024-05-10,shopify,socks,3,12990,38970,3500,1169.1,40470,2024,5,2,4,False,Fall
PS-10118,619,2024-05-13,shopify,towels,1,27990,27990,3500,839.6999999999999,31490,2024,5,2,0,False,Fall
886,262,2024-05-13,mercadolibre,pajamas,2,19644,39288,0,5107.4400000000005,39288,2024,5,2,0,False,Fall
627,425,2024-05-14,mercadolibre,pajamas,1,16747,16747,3500,2177.11,20247,2024,5,2,1,False,Fall
PS-10139,640,2024-05-15,shopify,tshirts,3,4990,14970,5500,449.1,20470,2024,5,2,2,False,Fall
PS-10162,663,2024-05-15,shopify,jackets,1,19990,19990,3500,599.6999999999999,22490,2024,5,2,2,False,Fall
PS-10035,536,2024-05-15,shopify,shorts,1,12990,12990,0,389.7,11990,2024,5,2,2,False,Fall
746,304,2024-05-16,mercadolibre,jackets,3,25299,75897,0,9866.61,75897,2024,5,2,3,False,Fall
PS-10237,738,2024-05-16,shopify,pajamas,1,11990,11990,3500,359.7,14990,2024,5,2,3,False,Fall
PS-10210,711,2024-05-17,shopify,pajamas,3,13990,41970,5500,1259.1,45470,2024,5,2,4,False,Fall
773,42,2024-05-17,mercadolibre,towels,2,10422,20844,3500,2709.7200000000003,24344,2024,5,2,4,False,Fall
476,25,2024-05-17,mercadolibre,pajamas,1,15875,15875,3500,2063.75,19375,2024,5,2,4,False,Fall
PS-10250,751,2024-05-17,shopify,jackets,1,27990,27990,0,839.6999999999999,25990,2024,5,2,4,False,Fall
245,52,2024-05-17,mercadolibre,jackets,3,25412,76236,0,9910.68,76236,2024,5,2,4,False,Fall
1823,21,2024-05-17,mercadolibre,shorts,4,16180,64720,0,8413.6,64720,2024,5,2,4,False,Fall
PS-10188,689,2024-05-19,shopify,shorts,2,19990,39980,5500,1199.4,44980,2024,5,2,6,True,Fall
PS-10092,593,2024-05-19,shopify,tshirts,2,12990,25980,3500,779.4,29480,2024,5,2,6,True,Fall
PS-10107,608,2024-05-20,shopify,jackets,2,11990,23980,3500,719.4,27480,2024,5,2,0,False,Fall
PS-10141,642,2024-05-21,shopify,socks,1,27990,27990,5500,839.6999999999999,31990,2024,5,2,1,False,Fall
1844,73,2024-05-23,mercadolibre,jackets,3,28621,85863,0,11162.19,85863,2024,5,2,3,False,Fall
PS-10276,777,2024-05-23,shopify,jackets,1,19990,19990,0,599.6999999999999,17990,2024,5,2,3,False,Fall
1037,73,2024-05-26,mercadolibre,jackets,1,29422,29422,3500,3824.86,32922,2024,5,2,6,True,Fall
PS-10058,559,2024-05-26,shopify,jackets,2,12990,25980,3500,779.4,29480,2024,5,2,6,True,Fall
PS-10180,681,2024-05-26,shopify,towels,50,4990,249500,0,7485.0,249500,2024,5,2,6,True,Fall
1186,70,2024-05-26,mercadolibre,shorts,2,14144,28288,5500,3677.44,33788,2024,5,2,6,True,Fall
137,119,2024-05-27,mercadolibre,pajamas,2,20281,40562,0,5273.06,40562,2024,5,2,0,False,Fall
PS-10284,785,2024-05-29,shopify,jackets,2,4990,9980,3500,299.4,13480,2024,5,2,2,False,Fall
PS-10093,594,2024-05-29,shopify,jackets,1,19990,19990,5500,599.6999999999999,24490,2024,5,2,2,False,Fall
524,93,2024-05-30,mercadolibre,socks,1,4546,4546,3500,590.98,8046,2024,5,2,3,False,Fall
1866,262,2024-05-30,mercadolibre,pajamas,1,24117,24117,3500,3135.21,27617,2024,5,2,3,False,Fall
1920,79,2024-05-31,mercadolibre,towels,1,12068,12068,3500,1568.84,15568,2024,5,2,4,False,Fall
PS-10274,775,2024-06-01,shopify,shorts,1,13990,13990,3500,419.7,16490,2024,6,2,5,True,Winter
638,103,2024-06-01,mercadolibre,jackets,2,34274,68548,0,8911.24,68548,2024,6,2,5,True,Winter
276,95,2024-06-01,mercadolibre,jackets,4,32861,131444,0,17087.72,131444,2024,6,2,5,True,Winter
PS-10232,733,2024-06-02,shopify,socks,3,12990,38970,3500,1169.1,41470,2024,6,2,6,True,Winter
1849,21,2024-06-02,mercadolibre,pajamas,1,15517,15517,3500,2017.21,19017,2024,6,2,6,True,Winter
1994,235,2024-06-02,mercadolibre,pajamas,2,19117,38234,0,4970.42,38234,2024,6,2,6,True,Winter
PS-10160,661,2024-06-02,shopify,shorts,2,27990,55980,3500,1679.4,58480,2024,6,2,6,True,Winter
PS-10066,567,2024-06-03,shopify,socks,1,13990,13990,0,419.7,12990,2024,6,2,0,False,Winter
1496,149,2024-06-04,mercadolibre,shorts,1,12826,12826,3500,1667.38,16326,2024,6,2,1,False,Winter
859,65,2024-06-04,mercadolibre,tshirts,1,13783,13783,3500,1791.79,17283,2024,6,2,1,False,Winter
554,394,2024-06-04,mercadolibre,shorts,2,10832,21664,5500,2816.32,27164,2024,6,2,1,False,Winter
1249,49,2024-06-05,mercadolibre,tshirts,1,9048,9048,3500,1176.24,12548,2024,6,2,2,False,Winter
232,382,2024-06-06,mercadolibre,jackets,1,20442,20442,5500,2657.46,25942,2024,6,2,3,False,Winter
PS-10061,562,2024-06-07,shopify,pajamas,3,11990,35970,3500,1079.1,37470,2024,6,2,4,False,Winter
1364,3,2024-06-08,mercadolibre,pajamas,1,21943,21943,3500,2852.59,25443,2024,6,2,5,True,Winter
PS-10212,713,2024-06-10,shopify,jackets,1,13990,13990,3500,419.7,16490,2024,6,2,0,False,Winter
1080,32,2024-06-12,mercadolibre,jackets,4,28626,114504,0,14885.52,114504,2024,6,2,2,False,Winter
169,65,2024-06-12,mercadolibre,towels,1,12050,12050,3500,1566.5,15550,2024,6,2,2,False,Winter
PS-10247,748,2024-06-16,shopify,jackets,2,12990,25980,3500,779.4,29480,2024,6,2,6,True,Winter
1645,377,2024-06-16,mercadolibre,towels,3,9683,29049,3500,3776.37,32549,2024,6,2,6,True,Winter
PS-10048,549,2024-06-17,shopify,towels,2,4990,9980,0,299.4,9980,2024,6,2,0,False,Winter
PS-10251,752,2024-06-17,shopify,socks,2,27990,55980,5500,1679.4,61480,2024,6,2,0,False,Winter
PS-10167,668,2024-06-18,shopify,jackets,1,12990,12990,3500,389.7,16490,2024,6,2,1,False,Winter
465,331,2024-06-20,mercadolibre,towels,2,8055,16110,3500,2094.3,19610,2024,6,2,3,False,Winter
PS-10294,795,2024-06-22,shopify,pajamas,2,13990,27980,0,839.4,26480,2024,6,2,5,True,Winter
391,209,2024-06-23,mercadolibre,jackets,2,31764,63528,0,8258.64,63528,2024,6,2,6,True,Winter
PS-10184,685,2024-06-23,shopify,shorts,3,13990,41970,0,1259.1,41970,2024,6,2,6,True,Winter
PS-10034,535,2024-06-25,shopify,shorts,3,12990,38970,0,1169.1,38970,2024,6,2,1,False,Winter
175,426,2024-06-25,mercadolibre,pajamas,1,18821,18821,5500,2446.73,24321,2024,6,2,1,False,Winter
617,43,2024-06-25,mercadolibre,towels,1,13052,13052,3500,1696.76,16552,2024,6,2,1,False,Winter
517,476,2024-06-25,mercadolibre,tshirts,1,13855,13855,3500,1801.15,17355,2024,6,2,1,False,Winter
890,19,2024-06-26,mercadolibre,pajamas,1,24618,24618,3500,3200.34,28118,2024,6,2,2,False,Winter
156,196,2024-06-27,mercadolibre,jackets,1,24137,24137,3500,3137.81,27637,2024,6,2,3,False,Winter
PS-10040,541,2024-06-29,shopify,shorts,1,19990,19990,3500,599.6999999999999,22490,2024,6,2,5,True,Winter
1247,56,2024-06-29,mercadolibre,socks,2,3581,7162,3500,931.06,10662,2024,6,2,5,True,Winter
PS-10062,563,2024-06-29,shopify,jackets,1,19990,19990,3500,599.6999999999999,23490,2024,6,2,5,True,Winter
982,24,2024-06-29,mercadolibre,shorts,2,10587,21174,5500,2752.62,26674,2024,6,2,5,True,Winter
1374,26,2024-06-29,mercadolibre,shorts,1,12892,12892,5500,1675.96,18392,2024,6,2,5,True,Winter
1710,84,2024-07-01,mercadolibre,socks,4,4073,16292,5500,2117.96,21792,2024,7,3,0,False,Winter
637,42,2024-07-01,mercadolibre,tshirts,1,9180,9180,3500,1193.4,12680,2024,7,3,0,False,Winter
PS-10077,578,2024-07-02,shopify,tshirts,3,19990,59970,3500,1799.1,61470,2024,7,3,1,False,Winter
PS-10226,727,2024-07-02,shopify,pajamas,1,19990,19990,3500,599.6999999999999,23490,2024,7,3,1,False,Winter
472,28,2024-07-03,mercadolibre,socks,1,3497,3497,3500,454.61,6997,2024,7,3,2,False,Winter
PS-10075,576,2024-07-05,shopify,socks,1,27990,27990,0,839.6999999999999,27990,2024,7,3,4,False,Winter
PS-10233,734,2024-07-05,shopify,shorts,1,11990,11990,0,359.7,11990,2024,7,3,4,False,Winter
PS-10194,695,2024-07-06,shopify,tshirts,1,27990,27990,3500,839.6999999999999,29490,2024,7,3,5,True,Winter
1074,70,2024-07-07,mercadolibre,socks,2,3607,7214,3500,937.82,10714,2024,7,3,6,True,Winter
264,73,2024-07-07,mercadolibre,socks,1,4698,4698,3500,610.74,8198,2024,7,3,6,True,Winter
1303,407,2024-07-09,mercadolibre,tshirts,2,12572,25144,5500,3268.7200000000003,30644,2024,7,3,1,False,Winter
291,33,2024-07-10,mercadolibre,shorts,1,16751,16751,5500,2177.63,22251,2024,7,3,2,False,Winter
PS-10115,616,2024-07-12,shopify,socks,1,27990,27990,5500,839.6999999999999,31490,2024,7,3,4,False,Winter
PS-10234,735,2024-07-13,shopify,shorts,2,4990,9980,0,299.4,8980,2024,7,3,5,True,Winter
698,50,2024-07-13,mercadolibre,towels,1,11671,11671,3500,1517.23,15171,2024,7,3,5,True,Winter
PS-10211,712,2024-07-13,shopify,socks,2,11990,23980,3500,719.4,26480,2024,7,3,5,True,Winter
PS-10187,688,2024-07-14,shopify,jackets,2,27990,55980,3500,1679.4,58980,2024,7,3,6,True,Winter
1524,359,2024-07-14,mercadolibre,shorts,2,14296,28592,3500,3716.96,32092,2024,7,3,6,True,Winter
1312,390,2024-07-16,mercadolibre,shorts,2,12095,24190,3500,3144.7000000000003,27690,2024,7,3,1,False,Winter
PS-10175,676,2024-07-16,shopify,towels,1,11990,11990,3500,359.7,13990,2024,7,3,1,False,Winter
PS-10106,607,2024-07-17,shopify,shorts,2,11990,23980,3500,719.4,27480,2024,7,3,2,False,Winter
PS-10156,657,2024-07-17,shopify,socks,1,12990,12990,5500,389.7,16990,2024,7,3,2,False,Winter
1211,74,2024-07-18,mercadolibre,towels,1,11199,11199,3500,1455.87,14699,2024,7,3,3,False,Winter
248,454,2024-07-20,mercadolibre,towels,1,14355,14355,5500,1866.15,19855,2024,7,3,5,True,Winter
904,9,2024-07-22,mercadolibre,towels,2,8821,17642,3500,2293.46,21142,2024,7,3,0,False,Winter
PS-10057,558,2024-07-24,shopify,shorts,2,27990,55980,0,1679.4,55480,2024,7,3,2,False,Winter
PS-10152,653,2024-07-25,shopify,jackets,2,27990,55980,3500,1679.4,57480,2024,7,3,3,False,Winter
PS-10200,701,2024-07-25,shopify,jackets,3,27990,83970,5500,2519.1,89470,2024,7,3,3,False,Winter
PS-10168,669,2024-07-25,shopify,tshirts,1,13990,13990,3500,419.7,15990,2024,7,3,3,False,Winter
PS-10216,717,2024-07-26,shopify,socks,3,19990,59970,3500,1799.1,62470,2024,7,3,4,False,Winter
PS-10067,568,2024-07-27,shopify,tshirts,1,11990,11990,3500,359.7,13490,2024,7,3,5,True,Winter
PS-10024,525,2024-07-27,shopify,jackets,1,4990,4990,5500,149.7,10490,2024,7,3,5,True,Winter
690,175,2024-07-28,mercadolibre,tshirts,1,13585,13585,5500,1766.05,19085,2024,7,3,6,True,Winter
PS-10043,544,2024-08-01,shopify,jackets,1,12990,12990,3500,389.7,16490,2024,8,3,3,False,Winter
PS-10010,511,2024-08-02,shopify,tshirts,1,19990,19990,0,599.6999999999999,19990,2024,8,3,4,False,Winter
233,7,2024-08-02,mercadolibre,jackets,2,30985,61970,0,8056.1,61970,2024,8,3,4,False,Winter
PS-10174,675,2024-08-03,shopify,socks,3,12990,38970,0,1169.1,36970,2024,8,3,5,True,Winter
PS-10253,754,2024-08-03,shopify,tshirts,3,27990,83970,5500,2519.1,89470,2024,8,3,5,True,Winter
1222,205,2024-08-03,mercadolibre,shorts,4,12231,48924,0,6360.12,48924,2024,8,3,5,True,Winter
591,211,2024-08-04,mercadolibre,pajamas,2,23517,47034,0,6114.42,47034,2024,8,3,6,True,Winter
1002,37,2024-08-05,mercadolibre,socks,4,5684,22736,3500,2955.6800000000003,26236,2024,8,3,0,False,Winter
PS-10281,782,2024-08-06,shopify,pajamas,2,11990,23980,0,719.4,22480,2024,8,3,1,False,Winter
1763,130,2024-08-06,mercadolibre,socks,1,4408,4408,3500,573.04,7908,2024,8,3,1,False,Winter
1351,224,2024-08-06,mercadolibre,pajamas,1,23427,23427,3500,3045.51,26927,2024,8,3,1,False,Winter
PS-10225,726,2024-08-07,shopify,pajamas,3,11990,35970,5500,1079.1,39970,2024,8,3,2,False,Winter
1478,25,2024-08-08,mercadolibre,jackets,2,26982,53964,0,7015.320000000001,53964,2024,8,3,3,False,Winter
PS-10248,749,2024-08-08,shopify,tshirts,1,13990,13990,3500,419.7,17490,2024,8,3,3,False,Winter
1326,30,2024-08-08,mercadolibre,towels,2,11003,22006,3500,2860.78,25506,2024,8,3,3,False,Winter
1930,283,2024-08-09,mercadolibre,socks,2,3750,7500,3500,975.0,11000,2024,8,3,4,False,Winter
364,11,2024-08-10,mercadolibre,pajamas,4,18817,75268,0,9784.84,75268,2024,8,3,5,True,Winter
PS-10155,656,2024-08-10,shopify,shorts,1,27990,27990,3500,839.6999999999999,29490,2024,8,3,5,True,Winter
PS-10100,601,2024-08-10,shopify,jackets,1,12990,12990,3500,389.7,16490,2024,8,3,5,True,Winter
1513,142,2024-08-10,mercadolibre,tshirts,4,10497,41988,0,5458.4400000000005,41988,2024,8,3,5,True,Winter
1562,104,2024-08-10,mercadolibre,pajamas,1,23120,23120,3500,3005.6,26620,2024,8,3,5,True,Winter
456,315,2024-08-11,mercadolibre,tshirts,2,14273,28546,3500,3710.98,32046,2024,8,3,6,True,Winter
PS-10018,519,2024-08-12,shopify,jackets,1,13990,13990,3500,419.7,17490,2024,8,3,0,False,Winter
933,5,2024-08-12,mercadolibre,socks,1,3807,3807,5500,494.91,9307,2024,8,3,0,False,Winter
1466,24,2024-08-12,mercadolibre,jackets,4,24724,98896,0,12856.48,98896,2024,8,3,0,False,Winter
1968,99,2024-08-13,mercadolibre,tshirts,2,9690,19380,3500,2519.4,22880,2024,8,3,1,False,Winter
PS-10246,747,2024-08-13,shopify,shorts,1,27990,27990,3500,839.6999999999999,29990,2024,8,3,1,False,Winter
PS-10011,512,2024-08-13,shopify,socks,1,12990,12990,3500,389.7,16490,2024,8,3,1,False,Winter
